HR,Watts
165,246
166,245
166,244
166,244
166,244
166,247
167,249
167,245
167,241
167,245
167,245
168,247
168,247
168,241
168,241
168,212
168,190
169,194
168,198
169,202
169,201
168,198
168,197
167,197
167,195
167,198
167,198
167,194
167,193
167,194
167,195
167,196
167,198
167,197
167,195
167,195
167,198
167,197
166,196
166,196
166,199
166,199
166,196
166,196
166,196
166,198
166,198
166,198
166,197
166,196
166,193
166,196
166,197
166,196
165,197
166,197
166,196
166,196
166,193
165,196
165,194
165,195
165,199
164,198
164,194
163,195
163,196
163,197
162,195
162,197
163,196
163,199
163,198
163,191
163,191
162,195
161,199
160,197
160,196
160,195
160,196
160,197
160,198
160,196
160,197
160,198
160,198
160,198
160,193
161,193
161,195
161,197
161,197
161,198
162,199
162,196
162,196
162,195
162,196
162,197
162,196
162,195
162,197
163,195
163,200
163,194
164,197
164,199
164,228
164,234
165,220
165,236
166,101
166,101
166,98
166,237
165,237
164,173
163,119
163,119
163,133
162,123
162,123
162,157
162,157
162,274
161,229
161,216
162,182
162,163
162,162
162,162
161,162
161,162
161,233
161,233
161,387
161,383
161,383
162,289
162,386
162,386
163,589
163,512
164,512
164,547
165,390
166,390
166,518
167,518
168,502
169,501
170,403
171,403
172,410
173,387
174,387
175,462
176,462
177,431
178,323
179,323
180,374
180,419
180,419
181,344
182,344
183,54
184,54
184,21
184,20
184,55
184,55
184,102
183,130
183,130
182,112
182,112
181,111
181,110
180,110
179,110
178,52
176,52
175,26
174,106
173,106
172,106
170,105
169,105
168,105
167,104
166,104
164,104
164,105
163,101
164,101
165,97
166,96
168,96
169,96
170,97
171,97
172,97
172,97
173,97
173,97
173,97
173,97
173,98
173,92
173,92
174,90
174,90
173,90
174,90
173,90
173,90
172,90
170,90
168,90
167,90
166,90
165,90
164,90
165,90
165,86
164,83
164,83
164,83
161,62
160,41
159,41
158,41
157,82
155,82
154,83
153,83
153,83
151,83
151,79
150,79
149,77
148,77
147,76
146,76
146,76
146,75
145,76
144,76
143,76
143,76
143,77
142,77
142,76
142,74
141,74
142,69
142,69
142,69
141,69
140,69
139,69
138,69
138,69
138,69
137,69
137,69
136,69
136,69
135,69
135,64
134,64
134,62
133,62
132,62
132,62
132,62
132,62
132,62
131,62
131,62
131,62
130,62
130,62
130,16
130,16
129,16
127,0
127,0
127,0
127,0
