HR,Watts
167,255
166,254
166,256
166,254
167,251
167,255
167,252
167,250
167,250
168,251
168,251
168,251
168,248
168,252
169,253
169,254
169,250
169,249
169,247
170,245
170,247
170,244
170,243
170,249
170,248
170,243
171,241
171,242
171,246
169,241
169,241
168,248
168,242
168,245
168,243
168,237
168,237
168,240
168,239
168,237
168,237
168,239
169,242
169,239
169,237
169,238
169,238
169,238
169,234
169,198
169,139
169,112
169,112
168,112
168,113
166,113
166,112
165,112
165,113
165,113
164,112
164,110
164,111
164,111
164,111
165,111
165,111
166,111
166,111
166,111
167,111
167,111
167,111
167,112
167,112
167,111
167,111
166,111
166,111
166,111
162,111
162,111
158,111
158,110
158,111
157,111
157,112
155,111
155,111
155,111
152,111
152,111
150,111
150,111
150,112
148,111
148,110
145,111
145,112
145,112
144,111
144,112
143,111
143,111
143,111
143,111
143,112
144,112
144,112
144,205
144,205
146,236
146,238
145,234
145,233
145,235
146,234
146,234
149,234
149,234
149,234
153,234
153,234
153,235
154,236
154,239
155,240
155,242
156,239
156,239
156,242
157,240
157,238
156,242
156,241
156,238
156,239
156,239
156,242
156,240
156,240
156,244
156,244
156,250
156,246
156,245
156,247
156,244
157,243
157,245
157,244
159,248
159,248
161,245
161,244
161,245
163,250
163,250
163,251
163,252
163,251
162,254
162,254
162,250
162,250
162,249
163,250
163,250
164,250
164,250
164,252
164,250
165,256
165,256
166,253
166,254
166,256
165,258
165,257
166,255
166,256
166,257
166,258
166,255
166,253
166,254
166,254
166,254
166,254
166,250
166,250
166,250
166,250
166,251
166,252
166,255
166,252
166,250
166,251
167,249
167,253
167,253
168,247
168,246
169,245
169,242
169,243
171,243
171,245
172,246
172,243
172,243
172,246
172,244
172,246
172,245
172,244
172,240
172,238
172,240
172,240
172,240
173,240
173,238
172,238
172,239
172,237
171,238
171,237
171,237
171,237
171,234
171,199
170,140
170,113
170,114
170,115
170,113
170,113
170,113
168,112
168,112
168,112
169,112
169,111
171,111
171,111
171,112
172,111
172,111
173,112
173,111
173,111
172,111
172,111
170,111
170,111
170,111
165,112
165,112
161,111
161,111
161,111
160,111
160,111
160,111
160,111
160,111
158,111
158,112
156,111
156,111
156,111
156,111
156,111
158,111
158,111
158,111
159,111
159,111
159,111
159,111
159,110
158,111
158,112
158,112
158,112
158,112
157,111
157,111
153,111
153,111
153,112
153,205
148,234
148,235
149,233
149,235
149,235
149,236
149,234
149,234
149,234
149,237
151,235
151,234
150,233
150,232
150,240
150,241
150,238
150,240
150,237
150,240
150,241
150,242
151,240
151,239
151,239
153,240
153,239
154,240
154,240
154,243
156,243
156,245
158,246
158,245
158,244
160,244
160,245
161,245
161,248
161,248
160,245
160,248
161,244
161,242
161,251
162,254
162,249
164,252
164,253
164,250
166,249
166,252
167,251
167,251
167,249
166,251
166,251
165,253
165,253
165,255
165,258
165,263
165,259
166,258
166,256
166,255
168,254
168,254
169,255
169,254
169,257
171,257
171,256
172,256
172,255
172,255
172,251
172,251
173,251
173,252
173,251
174,251
174,250
174,249
174,251
174,251
173,251
173,255
174,254
174,254
174,255
174,252
174,245
174,245
174,245
174,245
174,244
174,244
175,243
175,244
175,244
176,244
176,246
175,246
175,245
175,245
176,240
176,240
176,239
176,238
176,240
176,238
176,238
175,239
175,239
175,237
176,240
176,238
176,237
176,237
176,231
176,113
177,55
177,111
175,112
175,112
175,112
175,112
175,112
172,112
172,112
172,112
170,111
170,110
167,112
167,112
167,111
165,111
165,111
165,111
165,111
165,110
163,109
163,113
162,115
162,113
162,111
161,111
161,111
162,111
162,111
162,111
163,111
163,111
163,111
163,111
163,111
163,112
163,111
163,111
163,111
163,111
163,111
163,111
163,111
163,111
163,111
162,111
162,111
161,111
161,111
161,111
161,111
161,111
160,111
160,111
160,111
160,111
160,111
159,111
159,111
159,112
159,113
159,111
159,111
159,111
159,111
155,111
155,111
151,112
151,111
151,111
150,110
150,110
151,110
151,111
151,111
151,112
151,111
151,111
151,111
151,112
150,112
150,111
150,111
150,111
150,111
149,111
149,111
148,111
148,111
148,111
147,111
147,111
146,111
146,111
146,111
145,112
145,111
145,111
145,112
145,111
145,111
145,111
145,111
145,111
145,111
145,111
145,111
144,111
144,111
144,111
144,110
144,111
143,111
143,111
143,112
142,112
142,111
141,111
141,110
141,110
142,112
142,112
143,111
143,111
143,111
143,111
143,111
142,112
142,110
142,110
142,111
142,110
142,111
142,112
142,111
144,110
144,111
144,111
144,111
144,111
142,111
142,111
142,111
142,112
142,111
142,111
142,112
140,111
140,111
140,111
140,143
138,144
138,145
135,144
135,144
135,145
134,143
134,145
133,144
133,143
133,143
134,144
134,144
135,144
135,144
135,144
134,144
134,144
134,144
134,144
134,146
134,144
134,144
135,144
135,143
135,144
136,144
136,144
138,144
138,144
138,144
138,143
138,145
139,145
139,144
139,145
139,144
139,144
138,144
138,145
138,144
138,145
138,144
139,144
139,143
139,143
139,144
139,144
139,144
139,143
139,144
137,146
137,144
138,144
138,145
138,144
140,144
140,144
142,145
142,144
142,144
143,145
143,144
143,144
143,144
143,144
145,144
145,144
147,144
147,145
147,144
148,144
148,144
145,144
145,144
145,144
145,143
145,145
145,144
145,144
145,145
145,144
145,144
146,144
146,144
146,144
146,145
146,144
145,144
145,144
145,144
144,144
144,144
143,145
143,146
143,144
143,143
143,143
143,144
143,144
143,144
142,145
142,144
142,144
142,144
142,144
141,144
141,144
140,145
140,145
140,144
140,143
140,143
140,144
140,144
140,144
141,144
141,144
142,144
142,144
142,144
142,144
142,145
140,144
140,144
140,144
139,144
139,143
139,143
139,144
139,144
137,143
137,143
136,145
136,145
136,144
135,143
135,144
136,145
136,144
136,144
135,144
135,145
136,144
136,145
136,144
136,144
136,144
138,143
138,144
138,144
140,144
140,144
140,143
140,143
140,145
140,145
140,144
140,144
140,144
140,144
139,145
139,144
139,145
139,144
139,144
140,145
140,145
139,144
139,143
139,143
138,144
138,144
137,145
137,145
137,144
137,144
137,144
139,144
139,144
139,144
139,221
139,221
139,221
140,225
140,223
140,226
140,226
140,224
142,224
142,223
142,223
146,224
146,225
150,224
150,224
150,223
153,223
153,223
156,225
156,221
156,222
158,223
158,224
158,223
158,223
158,221
156,222
156,221
155,223
155,223
155,226
156,223
156,224
157,224
157,223
157,223
158,224
158,224
159,224
159,222
159,221
160,223
160,222
161,222
161,223
161,225
162,223
162,222
163,223
163,224
163,224
164,221
164,222
164,222
164,223
164,224
163,224
163,224
164,222
164,220
164,219
164,218
164,218
164,218
164,217
164,217
165,219
165,218
164,219
164,219
164,222
164,222
164,221
165,220
165,216
165,218
164,216
164,219
164,226
164,229
164,228
163,224
163,222
163,220
163,220
163,218
164,221
164,218
165,216
165,215
165,213
165,228
165,240
166,242
166,229
166,229
166,227
166,223
168,223
168,220
168,217
170,225
170,230
170,230
170,228
170,226
171,224
171,222
171,219
171,219
171,218
171,217
171,217
172,216
172,215
172,208
173,222
173,232
174,232
174,234
174,225
174,229
174,234
174,237
174,233
174,229
174,227
174,229
174,223
174,224
174,224
175,223
175,225
176,225
176,224
176,222
178,221
178,224
180,225
180,222
180,221
181,220
181,224
181,228
181,224
181,224
181,223
181,223
182,223
182,223
182,222
182,222
182,221
182,219
182,221
182,222
182,224
182,221
182,221
182,224
182,224
182,224
182,222
181,222
181,225
181,225
178,225
178,224
175,222
175,221
174,223
174,225
174,223
172,224
172,223
172,224
171,225
171,222
171,222
171,225
171,221
172,221
172,223
171,225
171,224
171,223
172,227
172,224
172,224
172,222
172,225
173,223
173,223
172,222
172,222
172,222
171,225
171,224
171,224
171,224
171,222
171,220
171,225
171,221
171,223
171,223
171,221
171,222
171,222
171,220
171,221
173,222
173,225
173,227
173,223
174,223
174,224
174,222
175,224
175,225
176,223
176,222
176,223
177,224
177,225
177,223
177,226
177,222
176,223
176,222
176,222
176,223
176,223
174,224
174,223
174,220
172,219
172,223
171,224
171,222
171,217
170,219
170,217
170,218
170,219
170,217
170,220
170,223
170,224
170,227
170,220
171,219
171,222
171,223
171,224
171,223
171,221
171,221
171,222
171,227
171,223
171,220
171,224
171,226
171,227
171,222
171,222
171,220
172,222
172,225
173,218
173,217
173,219
173,227
173,223
173,222
173,220
173,224
173,224
173,225
173,225
173,223
173,222
173,224
173,219
173,215
173,220
173,229
174,227
174,218
174,214
174,217
174,213
175,216
175,216
174,207
174,220
174,228
174,233
174,233
173,223
173,223
173,228
173,235
173,246
173,236
173,225
173,228
174,232
174,228
175,226
175,225
175,226
176,222
176,223
176,224
177,224
177,224
177,222
177,223
177,220
177,223
177,223
177,222
177,224
177,226
177,225
177,226
177,224
177,222
178,221
178,223
178,223
179,223
179,223
179,224
180,223
180,222
181,219
181,222
182,224
182,225
182,221
182,223
182,223
181,222
181,223
181,225
181,227
181,227
181,222
181,222
181,223
181,223
181,221
180,226
180,222
180,221
179,221
179,221
178,222
178,220
178,223
179,224
179,222
179,223
179,221
179,222
180,222
180,224
180,224
180,222
180,223
180,223
180,222
180,224
180,226
180,222
180,220
180,219
181,223
181,224
181,227
180,227
180,222
180,221
180,222
180,224
179,224
179,224
176,221
176,223
176,223
174,227
174,223
173,221
173,224
173,224
172,223
172,222
172,224
172,221
172,222
171,223
171,222
171,223
171,221
171,224
170,224
170,222
170,221
170,223
170,224
169,225
169,223
169,225
169,223
169,223
170,222
170,221
171,218
171,215
171,215
171,216
171,216
172,215
172,214
172,219
172,226
172,220
172,223
172,219
172,224
172,222
172,224
173,225
173,228
173,224
173,225
173,226
173,221
173,221
173,217
173,218
173,219
173,223
173,221
173,221
174,215
174,219
174,224
174,221
174,222
174,222
174,219
173,220
173,222
173,225
173,224
173,229
174,231
174,221
174,217
174,222
174,227
175,221
175,219
175,224
176,230
176,227
176,227
176,216
176,223
177,220
177,222
177,218
177,220
177,224
177,224
177,228
176,222
176,227
176,240
176,240
176,239
176,229
176,229
176,236
177,230
177,222
177,223
177,222
177,224
179,223
179,222
180,223
180,223
180,225
181,225
181,225
183,221
183,222
183,225
184,226
184,224
185,222
185,224
185,225
186,230
186,221
186,226
186,227
186,225
186,223
186,224
185,225
185,223
185,222
183,223
183,225
182,223
182,224
182,220
182,220
182,222
181,222
181,225
181,226
181,223
181,223
180,223
180,223
180,225
180,223
180,223
179,220
179,220
179,221
178,224
178,222
177,224
177,225
177,226
176,221
176,222
177,222
177,222
177,222
177,223
177,223
178,225
178,225
178,225
178,224
178,222
178,225
178,224
178,223
178,227
178,220
179,222
179,227
179,224
178,226
178,223
177,221
177,221
177,222
176,223
176,228
174,230
174,223
174,225
174,225
174,223
175,223
175,223
175,223
174,222
174,222
174,223
174,224
174,222
174,222
174,224
173,222
173,221
173,222
173,223
173,223
173,224
173,224
173,224
173,222
173,222
174,221
174,224
174,226
173,221
173,221
173,219
173,217
173,215
173,161
172,146
172,145
171,144
171,144
171,145
169,145
169,144
167,145
167,146
167,145
164,145
164,146
163,145
163,143
163,142
160,144
160,140
158,142
158,144
158,143
156,143
156,141
156,142
156,141
156,141
158,142
158,142
158,141
158,139
158,138
156,139
156,139
157,138
157,139
157,140
159,140
159,142
159,143
159,142
159,138
161,138
161,139
159,139
159,138
159,137
153,135
153,136
151,138
151,136
151,135
151,135
151,135
150,135
150,137
150,135
147,137
147,137
146,135
146,134
146,133
145,135
145,135
145,132
144,133
144,135
143,135
143,134
143,133
143,133
143,133
143,136
143,134
143,134
143,132
143,131
145,132
145,131
147,131
147,130
147,131
148,131
148,131
149,131
149,131
149,131
151,131
151,130
151,130
151,128
151,128
150,128
150,128
151,128
151,127
151,128
150,128
150,127
148,129
148,128
148,129
146,129
146,128
148,128
148,126
148,125
150,125
150,125
150,125
150,125
150,126
149,126
149,126
148,126
148,126
148,125
148,124
148,125
147,125
147,126
147,124
147,122
147,121
147,121
147,121
147,121
146,122
146,122
145,123
145,124
145,123
144,122
144,122
144,121
144,120
144,120
143,120
143,121
144,121
144,120
144,122
144,118
144,119
145,120
145,120
145,120
141,120
141,120
139,119
139,118
139,117
138,118
138,117
136,117
136,117
136,116
135,116
135,117
135,117
135,117
135,117
134,117
134,116
133,116
133,114
133,114
132,114
132,114
132,114
132,114
132,114
130,114
130,115
130,114
130,114
130,114
130,115
130,115
132,114
132,111
132,111
133,111
133,111
131,111
131,111
131,111
129,113
129,111
129,110
129,111
129,111
131,111
131,113
134,111
134,109
134,108
134,109
134,109
136,109
136,108
136,109
137,109
137,110
139,109
139,109
139,109
139,109
139,110
138,111
138,105
138,106
140,106
140,105
138,106
138,106
138,106
133,106
133,106
127,106
127,106
127,106
122,106
122,106
124,105
124,103
124,103
125,105
125,104
125,103
125,103
125,103
125,103
125,103
126,103
126,103
126,104
124,103
124,103
124,102
124,101
124,99
126,99
126,100
127,100
127,101
127,100
127,100
127,100
127,100
127,100
127,100
127,100
127,100
129,99
129,97
129,97
128,97
128,97
126,97
126,97
126,97
127,97
127,96
128,97
128,97
128,97
127,97
127,98
126,97
126,95
126,95
128,95
128,95
128,95
128,95
128,96
124,96
124,95
124,95
124,95
124,94
125,95
125,95
128,95
128,93
128,92
130,93
130,93
131,92
131,91
131,92
133,91
133,92
134,92
134,92
134,91
134,92
134,92
134,91
134,67
134,8
134,0
133,0
133,0
130,0
130,0
130,0
130,0
130,0
133,0
133,0
133,0
134,0
