HR,Watts
139,86
139,86
139,86
139,83
139,83
139,82
140,82
141,82
141,82
142,82
142,82
141,82
141,82
141,82
141,82
140,82
141,82
141,82
141,81
141,81
141,79
141,79
140,79
140,79
140,79
139,79
139,79
140,79
139,79
139,79
139,79
138,79
138,79
138,78
139,78
138,76
138,76
137,76
137,76
136,76
136,76
137,76
137,75
137,75
136,75
134,76
132,76
132,76
132,76
133,75
134,72
135,72
135,54
134,74
134,74
135,72
134,71
133,72
132,72
131,72
130,72
130,72
130,72
130,70
129,69
129,69
127,69
126,69
125,69
125,69
123,69
122,69
121,69
121,69
122,69
122,69
123,69
123,69
122,69
121,66
120,66
120,66
121,66
122,66
122,66
122,66
121,66
120,66
119,66
120,66
120,67
121,66
122,66
123,66
123,62
121,62
120,62
118,62
118,62
119,62
119,62
120,62
120,62
120,62
119,62
119,62
119,62
120,62
121,61
122,59
123,59
124,59
125,59
124,59
123,59
122,45
121,30
121,60
122,59
122,59
122,59
122,59
121,59
121,59
120,21
119,0
118,0
118,0
119,0
119,0
118,0
118,0
118,0
118,0
117,0
117,0
117,0
117,0
116,0
